title	date	link	author
"Moving Beyond ""Moving Left"": The Case for Developer Enablement"		https://www.securityweek.com//moving-beyond-moving-left-case-developer-enablement	Jim Ivers
Cyber Threat Intelligence Shows Majority of Cybercrime is NOT Sophisticated		https://www.securityweek.com//cyber-threat-intelligence-shows-majority-cybercrime-not-sophisticated	Adam Meyer
Responsible Disclosure - Critical for Security, Critical for Intelligence		https://www.securityweek.com//responsible-disclosure-critical-security-critical-intelligence	Josh Lefkowitz
Make a New Year's Resolution to Get Serious About Software Security		https://www.securityweek.com//make-new-years-resolution-get-serious-about-software-security	Jim Ivers
The Cost of Trust: How Secure Are Your Toys?		https://www.securityweek.com//cost-trust-how-secure-are-your-toys	Jim Ivers
Hacking Europe's Smart Cities		https://www.securityweek.com//hacking-europes-smart-cities	David Holmes
The Past, Present, and Future of Cyber Security		https://www.securityweek.com//past-present-and-future-cyber-security	Torsten George
If You're Only as Strong as Your Allies, Should You Trust Third-Party Code?		https://www.securityweek.com//if-youre-only-strong-your-allies-should-you-trust-third-party-code	Jim Ivers
Talking Turkey about IoT Security		https://www.securityweek.com//talking-turkey-about-iot-security	Erin O’Malley
What Makes a Good Exploit Kit		https://www.securityweek.com//what-makes-good-exploit-kit	Alastair Paterson
The Dangers of Public Company Valuations and Security Breaches		https://www.securityweek.com//dangers-public-company-valuations-and-security-breaches	Jennifer Blatnik
The Connected Conundrum: Why I No Longer Trust My Toaster		https://www.securityweek.com//connected-conundrum-why-i-no-longer-trust-my-toaster	Jim Ivers
Electronic Voting: The Greatest Threat to Democracy		https://www.securityweek.com//electronic-voting-greatest-threat-democracy	Travis Greene
A Spell Check Equivalent for Building Security In		https://www.securityweek.com//spell-check-equivalent-building-security	Jim Ivers
Exploit Kits Take Cyberattacks to the Masses. But They're Preventable.		https://www.securityweek.com//exploit-kits-take-cyberattacks-masses-theyre-preventable	Scott Simkin
I Got 99 Problems, But SWEET32 Isn't One		https://www.securityweek.com//i-got-99-problems-sweet32-isnt-one	David Holmes
The Latest Must-Have Car Accessory: Security		https://www.securityweek.com//latest-must-have-car-accessory-security	Jim Ivers
Enhancing Communication Between Security and DevOps		https://www.securityweek.com//enhancing-communication-between-security-and-devops	Dan Cornell
Running in Front of the Open Source Parade		https://www.securityweek.com//running-front-open-source-parade	Jim Ivers
Cyber Risk Prioritization: Fixing What Really Matters		https://www.securityweek.com//cyber-risk-prioritization-fixing-what-really-matters	Torsten George
July 2016: A Perfect Vulnerability Storm		https://www.securityweek.com//july-2016-perfect-vulnerability-storm	Wade Williamson
How Connected Cars are Driving Greater Security Concerns		https://www.securityweek.com//how-connected-cars-are-driving-greater-security-concerns	Jim Ivers
The Truth About Penetration Testing Vs. Vulnerability Assessments		https://www.securityweek.com//truth-about-penetration-testing-vs-vulnerability-assessments	Torsten George
The IoT Sky is Falling: How Being Connected Makes Us Insecure		https://www.securityweek.com//iot-sky-falling-how-being-connected-makes-us-insecure	Jim Ivers
The Latest Hacker Mayhem Tool: Google Dorking		https://www.securityweek.com//latest-hacker-mayhem-tool-google-dorking	Torsten George
Software Development Below the Security Poverty Line		https://www.securityweek.com//software-development-below-security-poverty-line	Emily Ratliff
Security: A True Crown Jewel of Software		https://www.securityweek.com//security-true-crown-jewel-software	Jim Ivers
Mythbusting: How Good Security Practices Complement Developer Productivity		https://www.securityweek.com//mythbusting-how-good-security-practices-complement-developer-productivity	Jim Ivers
No Exit: The Case for Moving Security Information Front and Center		https://www.securityweek.com//no-exit-case-moving-security-information-front-and-center	Emily Ratliff
ATMs to IoT: The Generational Divide of Digital Trust		https://www.securityweek.com//atms-iot-generational-divide-digital-trust	Jim Ivers
Establishing Correspondence Between an Application and its Source Code		https://www.securityweek.com//establishing-correspondence-between-application-and-its-source-code	Emily Ratliff
Is DROWN a 'Hello Kitty' SSL Vulnerability?		https://www.securityweek.com//drown-hello-kitty-ssl-vulnerability	David Holmes
SAST and DAST: Part of a Balanced Software Security Initiative		https://www.securityweek.com//sast-and-dast-part-balanced-software-security-initiative	Jim Ivers
Auto-Patching: More or Less Risky?		https://www.securityweek.com//auto-patching-more-or-less-risky	Torsten George
Securely Surfing the IoT Tsunami		https://www.securityweek.com//securely-surfing-iot-tsunami	Jim Ivers
Everything Old is New Again: Why Online Attackers Love Flash		https://www.securityweek.com//everything-old-new-again-why-online-attackers-love-flash	Simon Crosby
Better Health Starts With Better Habits: Improving Your Security Diets		https://www.securityweek.com//better-health-starts-better-habits-improving-your-security-diets	Jim Ivers
How to Think Like a Hacker and Act Like a Security Pro		https://www.securityweek.com//how-think-hacker-and-act-security-pro	Jim Ivers
What's the Real Cost to Us of an Ad-Funded Web?		https://www.securityweek.com//whats-real-cost-us-ad-funded-web	Simon Crosby
Facing the IoT Challenge from the Inside Out		https://www.securityweek.com//facing-iot-challenge-inside-out	Jim Ivers
IoT: The Security Risk Iceberg		https://www.securityweek.com//iot-security-risk-iceberg	Torsten George
Our Rising Dependency on Cyberphysical		https://www.securityweek.com//our-rising-dependency-cyberphysical	Nate Kube
Stack Ranking the SSL Vulnerabilities for the Enterprise		https://www.securityweek.com//stack-ranking-ssl-vulnerabilities-enterprise	David Holmes
A Key Step to Improving Network Security: Challenge the Status Quo		https://www.securityweek.com//key-step-improving-network-security-challenge-status-quo	Mark Hatton
Was SSL3 killed by a POODLE? Surveys says…Maybe!		https://www.securityweek.com//was-ssl3-killed-poodle-surveys-says%E2%80%A6maybe	David Holmes
The Real Story Behind the Kate Upton Nude DDoS Attack		https://www.securityweek.com//real-story-behind-kate-upton-nude-ddos-attack	David Holmes
In Security, Prioritization should be a Priority		https://www.securityweek.com//security-prioritization-should-be-priority	Mark Hatton
Lessons Learned From High Impact Vulnerabilities of 2014		https://www.securityweek.com//lessons-learned-high-impact-vulnerabilities-2014	Torsten George
The Internet's Big Threat: Drive-by Attacks		https://www.securityweek.com//internets-big-threat-drive-attacks	Torsten George
What We Know About Shellshock So Far, and Why the Bash Bug Matters		https://www.securityweek.com//what-we-know-about-shellshock-so-far-and-why-bash-bug-matters	Fahmida Y. Rashid
"How Cyber Business Intelligence Can Be Your ""Canary in the Boardroom"""		https://www.securityweek.com//how-cyber-business-intelligence-can-be-your-canary-boardroom	Jason Polancich
Identifying Risk, or Finding a Needle in a Haystack		https://www.securityweek.com//identifying-risk-or-finding-needle-haystack	Torsten George
Halfway There - Where Does Security Stand?		https://www.securityweek.com//halfway-there-where-does-security-stand	Mark Hatton
When You're Talking SSL, Heartbleed Isn't the Only Thing to Worry About		https://www.securityweek.com//when-youre-talking-ssl-heartbleed-isnt-only-thing-worry-about	Scott Simkin
Podcast: Inside the 'NEWSCASTER' Cyber Espionage Campaign		https://www.securityweek.com//podcast-inside-newscaster-cyber-espionage-campaign	Ryan Naraine
The Massive Challenge of Securing the Internet of Things		https://www.securityweek.com//massive-challenge-securing-internet-things	Danelle Au
In Cybersecurity, is No News Really Good News?		https://www.securityweek.com//cybersecurity-no-news-really-good-news	Mark Hatton
Security Threats: Risk's Often Neglected Step Child		https://www.securityweek.com//security-threats-risks-often-neglected-step-child	Torsten George
Five Considerations for Being Proactive Without Becoming a Problem Yourself		https://www.securityweek.com//five-considerations-being-proactive-without-becoming-problem-yourself	Mark Hatton
Getting a Grip on The Internet of Things		https://www.securityweek.com//getting-grip-internet-things	Chris Hinkley
Can a Couple of Inches of Snow Change the Way We View Security?		https://www.securityweek.com//can-couple-inches-snow-change-way-we-view-security	Mark Hatton
Disclosure: A Case for Bug Bounties		https://www.securityweek.com//disclosure-case-bug-bounties	Chris Hinkley
Time to Rethink Vulnerability Management		https://www.securityweek.com//time-rethink-vulnerability-management	Torsten George
As Security a Professional, What Will You Be Focused on in 2014?		https://www.securityweek.com//security-professional-what-will-you-be-focused-2014	Mark Hatton
Think Like an Attacker for Better Defensive Capabilities		https://www.securityweek.com//think-attacker-better-defensive-capabilities	Mark Hatton
Podcast: Inside Microsoft's Efforts to Fight Against Botnets		https://www.securityweek.com//podcast-inside-microsofts-efforts-fight-against-botnets	Ryan Naraine
Examining The Security Implications of Healthcare.gov		https://www.securityweek.com//examining-security-implications-healthcaregov	Michael Callahan
Podcast: Understanding the Dangers of LinkedIn Intro		https://www.securityweek.com//podcast-understanding-dangers-linkedin-intro	Ryan Naraine
A-Z of Vulnerability Management: A - is for Authenticated Scanning		https://www.securityweek.com//z-vulnerability-management-authenticated-scanning	Oliver Rochford
Podcast: Inside the Icefog APT Campaign		https://www.securityweek.com//podcast-inside-icefog-apt-campaign	Ryan Naraine
In the 'Smart' World, Sharing Is Caring		https://www.securityweek.com//smart-world-sharing-caring	Michael Callahan
De-Serial Killer: Deserialization Perils		https://www.securityweek.com//de-serial-killer-deserialization-perils	Tal Be'ery
Extending the DevOps Model to Achieve Operational Excellence and Improved Security		https://www.securityweek.com//extending-devops-model-achieve-operational-excellence-and-improved-security	Nimmy Reichenberg
All Data Is Not Valued Equally		https://www.securityweek.com//all-data-not-valued-equally	Mark Hatton
Questioning the Need for Security?		https://www.securityweek.com//questioning-need-security	Mark Hatton
Prioritizing Vulnerability Prioritization		https://www.securityweek.com//prioritizing-vulnerability-prioritization	Oliver Rochford
Podcast: Jerry Bryant on the Microsoft MAPP Expansion		https://www.securityweek.com//podcast-jerry-bryant-microsoft-mapp-expansion	Ryan Naraine
Podcast: Car Hacking with Charlie Miller and Chris Valasek		https://www.securityweek.com//podcast-car-hacking-charlie-miller-and-chris-valasek	Ryan Naraine
How Can We Put an End to the Mass Java Exploit Era?		https://www.securityweek.com//how-can-we-put-end-mass-java-exploit-era	Tal Be'ery
Podcast: Brad Arkin on Defending the Vault at Adobe		https://www.securityweek.com//podcast-brad-arkin-defending-vault-adobe	Ryan Naraine
Will Bitcoin 2.0 be Facebook?		https://www.securityweek.com//will-bitcoin-20-be-facebook	Tal Be'ery
What the Debates on Information Sharing Didn’t Miss		https://www.securityweek.com//what-debates-information-sharing-didn%E2%80%99t-miss	Eric Knapp
Podcast: The State of ICS/SCADA Security		https://www.securityweek.com//podcast-state-icsscada-security	Ryan Naraine
The Unique Challenges of Controlling Java Exploits		https://www.securityweek.com//unique-challenges-controlling-java-exploits	Wade Williamson
Podcast: Chris Soghoian Talks Encryption, Exploit Sales and Telco Indifference on Security		https://www.securityweek.com//podcast-chris-soghoian-talks-encryption-exploit-sales-and-telco-indifference-security	Ryan Naraine
Podcast: Dave Aitel on Security Awareness Training, Exploit Sales, Jiu-Jitsu		https://www.securityweek.com//podcast-dave-aitel-security-awareness-training-exploit-sales-jiu-jitsu	Ryan Naraine
Podcast: CanSecWest Founder Dragos Ruiu Talks Pwn2Own, Hacker Culture		https://www.securityweek.com//podcast-cansecwest-founder-dragos-ruiu-talks-pwn2own-hacker-culture	Ryan Naraine
"Podcast: Adobe's David Lenoe on Frustrations With ""Partial Disclosure"""		https://www.securityweek.com//podcast-adobes-david-lenoe-frustrations-partial-disclosure	Ryan Naraine
Three Mistakes Companies Make When it Comes to 'Vulnerability Management'		https://www.securityweek.com//three-mistakes-companies-make-when-it-comes-vulnerability-management	Mark Hatton
Google Puts Its Money on Chrome OS		https://www.securityweek.com//google-puts-its-money-chrome-os	Wade Williamson
Lessons From Yahoo Hack: Don't Let Hackers Party on Your 3rd Party Code		https://www.securityweek.com//lessons-yahoo-hack-dont-let-hackers-party-your-3rd-party-code	Tal Be'ery
A Hard Knock Life - Ruby on Rails Vulnerabilities and System Hardening		https://www.securityweek.com//hard-knock-life-ruby-rails-vulnerabilities-and-system-hardening	Tal Be'ery
Lessons From the Recent DKIM Mail Verification Vulnerability		https://www.securityweek.com//lessons-recent-dkim-mail-verification-vulnerability	Tal Be'ery
Website 'Tells' That Will Get You Hacked		https://www.securityweek.com//website-tells-will-get-you-hacked	Alan Wlasuk
Total Recall - The Details Behind Firefox 16 Recall		https://www.securityweek.com//total-recall-details-behind-firefox-16-recall	Tal Be'ery
Black Hole Dominates on the Web		https://www.securityweek.com//black-hole-dominates-web	Wade Williamson
'Tis The Season of E-commerce: How to Safeguard Against Mobile Payment Vulnerabilities		https://www.securityweek.com//tis-season-e-commerce-how-safeguard-against-mobile-payment-vulnerabilities	Chris Hinkley
Misguided Security Through Obscurity - The Brownsburg Hack		https://www.securityweek.com//misguided-security-through-obscurity-brownsburg-hack-0	Alan Wlasuk
Wake Up and Smell the Coffee - Key Lessons From Java Vulnerabilities		https://www.securityweek.com//wake-and-smell-coffee-key-lessons-java-vulnerabilities	Tal Be'ery
Some Like it Hot - The Benefits of Remediating Vulnerabilities with External Hot Patches		https://www.securityweek.com//some-it-hot-benefits-remediating-vulnerabilities-external-hot-patches	Tal Be'ery
Securing Medical Devices From Attacks		https://www.securityweek.com//securing-medical-devices-attacks	Robert Vamosi
The Fast And The Furious Or Just Gone In Three Minutes?		https://www.securityweek.com//fast-and-furious-or-just-gone-three-minutes	Robert Vamosi
Browser Sync - When Your Browser Brings Your Own Device to Work		https://www.securityweek.com//browser-sync-when-your-browser-brings-your-own-device-work	Tal Be'ery
How the Government Could Improve Security Through Legislation		https://www.securityweek.com//security-theory-how-government-could-improve-security-through-legislation	Oliver Rochford
The Unseen Security Dangers in Financial Web Sites		https://www.securityweek.com//unseen-security-dangers-financial-web-sites	Alan Wlasuk
Code Wars: Why Web Application Firewalls Are Not the Enemy of the SDLC		https://www.securityweek.com//code-wars-why-web-application-firewalls-are-not-enemy-sdlc	Noa Bar-Yosef
The BEAST - Security Hype from the Net?		https://www.securityweek.com//beast-security-hype-net	Alan Wlasuk
Netting Out a Response to the Microsoft RDP Vulnerability		https://www.securityweek.com//netting-out-response-microsoft-rdp-vulnerability	Wade Williamson
Three Ways to Prevent Clickjacking		https://www.securityweek.com//three-ways-prevent-clickjacking	Chris Hinkley
Fun and Games Hacking German Smart Meters		https://www.securityweek.com//fun-and-games-german-smart-meters	Robert Vamosi
Skimmers are Getting Lucky - The Need to Improve Security of POS Systems		https://www.securityweek.com//skimmers-are-getting-lucky-need-improve-security-pos-systems	Robert Vamosi
Paranormal Activity: A Possible Reality?		https://www.securityweek.com//paranormal-activity-possible-reality	Chris Poulin
Man-in-the-Middle Attacks on Voting Machines: Vote Early, Often, and Why Not Vote Remotely?		https://www.securityweek.com//man-middle-attacks-voting-machines-vote-early-often-and-why-not-vote-remotely	Robert Vamosi
New Prototyping Boards Make DIY Hardware Hacks Easy		https://www.securityweek.com//new-prototyping-boards-make-diy-hardware-hacks-easy	Robert Vamosi
Forget Carjacking, What about Carhacking?		https://www.securityweek.com//forget-carjacking-what-about-carhacking	Eric Schou
The Most Prevalent Attack Techniques Used By Today's Hackers		https://www.securityweek.com//most-prevalent-attack-techniques-used-todays-hackers	Noa Bar-Yosef
Industrial Control Systems Security One Year After Stuxnet: Got Vulnerabilities? Deal with it.		https://www.securityweek.com//industrial-control-systems-security-one-year-after-stuxnet-got-vulnerabilities-deal-it	Eric Knapp
The Search for Database Patching Solutions that Meet the Needs of 24x7 Environments		https://www.securityweek.com//search-database-patching-solutions-meet-needs-24x7-environments	Eric Schou
Hacking the Human Body SCADA System		https://www.securityweek.com//hacking-human-body-scada-system	Robert Vamosi
Hacking Laptop Batteries		https://www.securityweek.com//hacking-laptop-batteries	Robert Vamosi
Of Mice and Compromised Keyboards		https://www.securityweek.com//mice-and-compromised-keyboards	Robert Vamosi
0wning Office Printers		https://www.securityweek.com//0wning-office-printers	Robert Vamosi
Secure Development: Using the Right Tools in the Right Place at the Right Time		https://www.securityweek.com//secure-development-using-right-tools-right-place-right-time	Vincent Liu
Defeating Skype Encryption Without a Key		https://www.securityweek.com//defeating-skype-encryption-without-key	Robert Vamosi
Shining a Spotlight on LizaMoon		https://www.securityweek.com//shining-spotlight-lizamoon	Eric Schou
Many Concerned Over Oracle's Response to Security Vulnerabilities		https://www.securityweek.com//many-concerned-over-oracles-response-security-vulnerabilities	Mike Lennon
Implementing a Secure Development Lifecycle: The Importance of Executive Support		https://www.securityweek.com//implementing-secure-development-lifecycle-importance-executive-support	Vincent Liu
SecurityWeek Top 25 Picks for 2010		https://www.securityweek.com//securityweek-top-25-picks-2010	Mike Lennon
Cloud Service SLA Security Tips - What Should You Be Asking Your Provider?		https://www.securityweek.com//cloud-service-sla-security-tips-what-should-you-be-asking-your-provider	Dimitri McKay
Silly Kiddie, Exploits Are For Free		https://www.securityweek.com//silly-kiddie-exploits-are-free	Vincent Liu
Shortcuts to Insecurity: .LNK Exploits		https://www.securityweek.com//shortcuts-insecurity-lnk-exploits	David Harley
Hacker Uses XSS and Google Street View Data to Determine Physical Location		https://www.securityweek.com//hacker-uses-xss-and-google-streetview-data-determine-physical-location	SecurityWeek Video
ATM Hacking Video - Barnaby Jack Demonstrates ATM Hacking at Black Hat USA 2010		https://www.securityweek.com//atm-hacking-video-barnaby-jack-demonstrates-atm-hacking-black-hat-usa-2010	SecurityWeek Video
Report Shows Heavily Regulated Industries Letting Social Networking Apps Run Rampant		https://www.securityweek.com//report-shows-heavily-regulated-industries-letting-social-networking-apps-run-rampant	SecurityWeek News
The Zero Day Dilemma		https://www.securityweek.com//zero-day-dilemma	Gordon Lawson
"The VC View: The DevSecOps Evolution and Getting ""Shift Left"" Right"		https://www.securityweek.com//vc-view-devsecops-evolution-and-getting-shift-left-right	William Lin
Providing Developers Value-Focused Feedback in Security Software Development		https://www.securityweek.com//providing-developers-value-focused-feedback-security-software-development	Keith Ibarguen
Is Your Suppliers' Security Your Business?		https://www.securityweek.com//your-suppliers-security-your-business	Yaniv Vardi
Tackling the SDLC With Machine Learning		https://www.securityweek.com//tackling-sdlc-machine-learning	Gunter Ollmann
Using Gap Analysis to Fix a Leaky Enterprise		https://www.securityweek.com//using-gap-analysis-fix-leaky-enterprise	Joshua Goldfarb
Constant Vigilance Requires Looking Back as Well as Forward		https://www.securityweek.com//constant-vigilance-requires-looking-back-well-forward	John Maddison
How Commercial Bug Hunting Changed the Boutique Security Consultancy Landscape		https://www.securityweek.com//how-commercial-bug-hunting-changed-boutique-security-consultancy-landscape	Gunter Ollmann
Blunt the Effect of the Two-Edged Sword of Vulnerability Disclosures		https://www.securityweek.com//blunt-effect-two-edged-sword-vulnerability-disclosures	Marie Hattar
Stop Using CVSS to Score Risk		https://www.securityweek.com//stop-using-cvss-score-risk	Gunter Ollmann
The Zero Day Dilemma		https://www.securityweek.com//zero-day-dilemma	Gordon Lawson
"The VC View: The DevSecOps Evolution and Getting ""Shift Left"" Right"		https://www.securityweek.com//vc-view-devsecops-evolution-and-getting-shift-left-right	William Lin
Providing Developers Value-Focused Feedback in Security Software Development		https://www.securityweek.com//providing-developers-value-focused-feedback-security-software-development	Keith Ibarguen
Is Your Suppliers' Security Your Business?		https://www.securityweek.com//your-suppliers-security-your-business	Yaniv Vardi
Tackling the SDLC With Machine Learning		https://www.securityweek.com//tackling-sdlc-machine-learning	Gunter Ollmann
Using Gap Analysis to Fix a Leaky Enterprise		https://www.securityweek.com//using-gap-analysis-fix-leaky-enterprise	Joshua Goldfarb
Constant Vigilance Requires Looking Back as Well as Forward		https://www.securityweek.com//constant-vigilance-requires-looking-back-well-forward	John Maddison
How Commercial Bug Hunting Changed the Boutique Security Consultancy Landscape		https://www.securityweek.com//how-commercial-bug-hunting-changed-boutique-security-consultancy-landscape	Gunter Ollmann
Blunt the Effect of the Two-Edged Sword of Vulnerability Disclosures		https://www.securityweek.com//blunt-effect-two-edged-sword-vulnerability-disclosures	Marie Hattar
Stop Using CVSS to Score Risk		https://www.securityweek.com//stop-using-cvss-score-risk	Gunter Ollmann
Harnessing Stunt Hacking for Enterprise Defense		https://www.securityweek.com//harnessing-stunt-hacking-enterprise-defense	Gunter Ollmann
Risk-Based Vulnerability Management is a Must for Security & Compliance		https://www.securityweek.com//risk-based-vulnerability-management-must-security-compliance	Josh Lefkowitz
Industry Sharing Feeds, A Step in the Right Direction but Not Enough		https://www.securityweek.com//industry-sharing-feeds-step-right-direction-not-enough	Marc Solomon
For Effective Patch Management, Don’t Overlook Risk		https://www.securityweek.com//effective-patch-management-don%E2%80%99t-overlook-risk	Josh Lefkowitz
The Next Big Cyber-Attack Vector: APIs		https://www.securityweek.com//next-big-cyber-attack-vector-apis	Torsten George
Best Practices in Securing DevOps		https://www.securityweek.com//best-practices-securing-devops	Torsten George
Cyber War and the Compromise of Reliable Full Disclosure		https://www.securityweek.com//cyber-war-and-compromise-reliable-full-disclosure	Oliver Rochford
Embracing the Cultural Shift that Comes with Secure DevOps		https://www.securityweek.com//embracing-cultural-shift-comes-secure-devops	Ashley Arbuckle
Security and DevOps - What We Learned at DOES17		https://www.securityweek.com//security-and-devops-what-we-learned-does17	Travis Greene
Common Approaches to Automated Application Security Testing - SAST and DAST		https://www.securityweek.com//common-approaches-automated-application-security-testing-sast-and-dast	Dan Cornell
The Zero Day Dilemma		https://www.securityweek.com//zero-day-dilemma	Gordon Lawson
"The VC View: The DevSecOps Evolution and Getting ""Shift Left"" Right"		https://www.securityweek.com//vc-view-devsecops-evolution-and-getting-shift-left-right	William Lin
Providing Developers Value-Focused Feedback in Security Software Development		https://www.securityweek.com//providing-developers-value-focused-feedback-security-software-development	Keith Ibarguen
Is Your Suppliers' Security Your Business?		https://www.securityweek.com//your-suppliers-security-your-business	Yaniv Vardi
Tackling the SDLC With Machine Learning		https://www.securityweek.com//tackling-sdlc-machine-learning	Gunter Ollmann
Using Gap Analysis to Fix a Leaky Enterprise		https://www.securityweek.com//using-gap-analysis-fix-leaky-enterprise	Joshua Goldfarb
Constant Vigilance Requires Looking Back as Well as Forward		https://www.securityweek.com//constant-vigilance-requires-looking-back-well-forward	John Maddison
How Commercial Bug Hunting Changed the Boutique Security Consultancy Landscape		https://www.securityweek.com//how-commercial-bug-hunting-changed-boutique-security-consultancy-landscape	Gunter Ollmann
Blunt the Effect of the Two-Edged Sword of Vulnerability Disclosures		https://www.securityweek.com//blunt-effect-two-edged-sword-vulnerability-disclosures	Marie Hattar
Stop Using CVSS to Score Risk		https://www.securityweek.com//stop-using-cvss-score-risk	Gunter Ollmann
