title	date	link	author
Cloud(y) with a Chance of a Data Breach		https://www.securityweek.com//cloudy-chance-data-breach	Torsten George
Securing All Cloud Deployments With a Single Strategy		https://www.securityweek.com//securing-all-cloud-deployments-single-strategy	John Maddison
Cloud is Creating Security and Network Convergence		https://www.securityweek.com//cloud-creating-security-and-network-convergence	Gunter Ollmann
Lost in Transformation: How AI is Saving DX Projects		https://www.securityweek.com//lost-transformation-how-ai-saving-dx-projects	Justin Fier
In an Interconnected World, Data Security is a Shared Responsibility		https://www.securityweek.com//interconnected-world-data-security-shared-responsibility	Alastair Paterson
Security First in the Cloud Wars		https://www.securityweek.com//security-first-cloud-wars	Laurence Pitt
The Symbiosis Between Public Cloud and MSSPs		https://www.securityweek.com//symbiosis-public-cloud-and-mssps	Gunter Ollmann
Why Every Organization Needs to Rethink Workload Protection		https://www.securityweek.com//why-every-organization-needs-rethink-workload-protection	Ashley Arbuckle
To Reach SIEM's Promise, Take a Lesson From World War II		https://www.securityweek.com//reach-siems-promise-take-lesson-world-war-ii	Gunter Ollmann
Shifting to DevSecOps Is as Much About Culture as Technology and Methodology		https://www.securityweek.com//shifting-devsecops-much-about-culture-technology-and-methodology	Preston Hogue
What Does Your Cloud Strategy Include, and Are You Transitioning Securely?		https://www.securityweek.com//what-does-your-cloud-strategy-include-and-are-you-transitioning-securely	Ashley Arbuckle
3 Public Cloud Security Myths Debunked		https://www.securityweek.com//3-public-cloud-security-myths-debunked	Laurence Pitt
Security Performance in the Cloud: Not All Solutions Are Created Equal		https://www.securityweek.com//security-performance-cloud-not-all-solutions-are-created-equal	John Maddison
Moving to the Public Cloud? Security Starts With You		https://www.securityweek.com//moving-public-cloud-security-starts-you	Ashley Arbuckle
Why Multi-cloud Security Requires Rethinking Network Defense		https://www.securityweek.com//why-multi-cloud-security-requires-rethinking-network-defense	Scott Simkin
To Get the Most from Your Multicloud Environment, Know Thyself		https://www.securityweek.com//get-most-your-multicloud-environment-know-thyself	Ashley Arbuckle
The Top Five Security Gaps in Hybrid IT		https://www.securityweek.com//top-five-security-gaps-hybrid-it	Travis Greene
Why You Should Question These Most Common Cloud Assumptions		https://www.securityweek.com//why-you-should-question-these-most-common-cloud-assumptions	Scott Simkin
How Safe Are Your Assets in the Cloud?		https://www.securityweek.com//how-safe-are-your-assets-cloud	Marie Hattar
Head to the Cloud for a Head's Up on Fraud		https://www.securityweek.com//head-cloud-heads-fraud	Ting-Fang Yen
Get Your Security in Shape for the Public Cloud		https://www.securityweek.com//get-your-security-shape-public-cloud	Ashley Arbuckle
Looking for the Silver Lining: Making the Move from Hybrid to Public Clouds		https://www.securityweek.com//looking-silver-lining-making-move-hybrid-public-clouds	Ashley Arbuckle
Three Ways to Combat Shadow IT 2.0		https://www.securityweek.com//three-ways-combat-shadow-it-20	Travis Greene
What to Know Before Choosing a Malware Analysis Environment		https://www.securityweek.com//what-know-choosing-malware-analysis-environment	Scott Simkin
Bridging the Visibility Gap - The Key to Cloud Success		https://www.securityweek.com//bridging-visibility-gap-key-cloud-success	Marie Hattar
Rethink Your Cloud's Biggest Blind Spot		https://www.securityweek.com//rethink-your-clouds-biggest-blind-spot	Ken McAlpine
Network Infrastructure, Visibility and Security in 2017		https://www.securityweek.com//network-infrastructure-visibility-and-security-2017	Marie Hattar
Evaluating Risks to Identity and Access When Moving to the Cloud		https://www.securityweek.com//evaluating-risks-identity-and-access-when-moving-cloud	David Holmes
Go Boldly to the Cloud: Embracing the Security Benefits of the Cloud Infrastructure		https://www.securityweek.com//go-boldly-cloud-embracing-security-benefits-cloud-infrastructure	Jim Ivers
Containerized Security: The Next Evolution of Virtualization?		https://www.securityweek.com//containerized-security-next-evolution-virtualization	Jennifer Blatnik
Is Multi-Cloud the Ultimate Use Case for the Zero Trust Model?		https://www.securityweek.com//multi-cloud-ultimate-use-case-zero-trust-model	David Holmes
5 New Rules to Make Escalations More Effective and Efficient		https://www.securityweek.com//5-new-rules-make-escalations-more-effective-and-efficient	Alan Cohen
"""High Fidelity"" - My Cybersecurity Holiday Top 5 List"		https://www.securityweek.com//high-fidelity-my-cybersecurity-holiday-top-5-list	Alan Cohen
To Combat a New Wave of Threats, Get Your Head in the Cloud		https://www.securityweek.com//combat-new-wave-threats-get-your-head-cloud	Marc Solomon
Working Together to Shed Light on the Cloud		https://www.securityweek.com//working-together-shed-light-cloud	Marc Solomon
Security Policy Debt Is Leaving You Vulnerable		https://www.securityweek.com//security-policy-debt-leaving-you-vulnerable	Alan Cohen
Sometime We See A Cloud That's Dragonish		https://www.securityweek.com//sometime-we-see-cloud-thats-dragonish	Danelle Au
To The Cloud! What do We have to Lose?		https://www.securityweek.com//cloud-what-do-we-have-lose	Joshua Goldfarb
7 Considerations to Reduce the Cyber Attack Surface		https://www.securityweek.com//7-considerations-reduce-cyber-attack-surface	Alan Cohen
Disrupting the Disruptor: Security of Docker Containers		https://www.securityweek.com//disrupting-disruptor-security-docker-containers	David Holmes
SaaS Application Risks and The Human Element		https://www.securityweek.com//saas-application-risks-and-human-element	Danelle Au
Zen and the Art of Cloud Database Security (Part 2)		https://www.securityweek.com//zen-and-art-cloud-database-security-part-2	David Maman
Zen and the Art of Cloud Database Security (Part 1)		https://www.securityweek.com//zen-and-art-cloud-database-security-part-1	David Maman
Database Activity Monitoring: What it is and What it Isn't		https://www.securityweek.com//database-activity-monitoring-what-it-and-what-it-isnt	David Maman
What Employees Want vs. What IT Wants - The Venn Diagram that Doesn't Overlap		https://www.securityweek.com//what-employees-want-vs-what-it-wants-venn-diagram-doesnt-overlap	Danelle Au
Virtual Security: Delivering On-Demand Support to Physical Environments		https://www.securityweek.com//virtual-security-delivering-demand-support-physical-environments	Rebecca Lawson
Enterprise Lessons From The iCloud Hack		https://www.securityweek.com//enterprise-lessons-icloud-hack	Danelle Au
What You Think You Know About SaaS Security Is Wrong		https://www.securityweek.com//what-you-think-you-know-about-saas-security-wrong	Danelle Au
Securing The New Information Economy		https://www.securityweek.com//securing-new-information-economy	Danelle Au
The Intersection of Cloud And Internet of Things And What It Means For Security		https://www.securityweek.com//intersection-cloud-and-internet-things-and-what-it-means-security	Danelle Au
Debunking Three SaaS Security Myths		https://www.securityweek.com//debunking-three-saas-security-myths	Danelle Au
Convenience and Security: The New Face of Two-Factor Authentication		https://www.securityweek.com//convenience-and-security-new-face-two-factor-authentication	Chris Hinkley
"Data ""Centered"" - Focusing Security to Combat the Rise in Data Center Attacks"		https://www.securityweek.com//data-centered-focusing-security-combat-rise-data-center-attacks	Marc Solomon
Retooling Security for the Cloud Age		https://www.securityweek.com//retooling-security-cloud-age	Torsten George
A Strategic Sea-Change in Protecting the Security of Private Data		https://www.securityweek.com//strategic-sea-change-protecting-security-private-data	Gil Zimmermann
Fear and Loathing in the Cloud		https://www.securityweek.com//fear-and-loathing-cloud	Gil Zimmermann
Redefining Malware: When Old Terms Pose New Threats		https://www.securityweek.com//redefining-malware-when-old-terms-pose-new-threats	Aviv Raff
The Fallacy of the Silver Bullet for Cloud Security		https://www.securityweek.com//fallacy-silver-bullet-cloud-security	Gil Zimmermann
Painful Operational Experiences Should Lead to Better Security		https://www.securityweek.com//painful-operational-experiences-should-lead-better-security	Shaun Donaldson
Strategic Thinking: IT Planning and Risk in 2014		https://www.securityweek.com//strategic-thinking-it-planning-and-risk-2014	Gil Zimmermann
Exercising Alternatives to Detect and Prevent Brute Force Attacks		https://www.securityweek.com//exercising-alternatives-detect-and-prevent-brute-force-attacks	Michael Callahan
Hackers Just Made Off with Two Million Passwords, Now What?		https://www.securityweek.com//hackers-just-made-two-million-passwords-now-what	Gil Zimmermann
Do You Get Sleep-at-Night Security from Public Cloud?		https://www.securityweek.com//do-you-get-sleep-night-security-public-cloud	Shaun Donaldson
Facilitating Enterprise Cloud Adoption through Intelligent Policy Enforcement		https://www.securityweek.com//facilitating-enterprise-cloud-adoption-through-intelligent-policy-enforcement	Gil Zimmermann
Tech Debate: Is The Cloud Critical Infrastructure?		https://www.securityweek.com//tech-debate-cloud-critical-infrastructure	Eric Knapp
The True Cost of Free in the Enterprise		https://www.securityweek.com//true-cost-free-enterprise	Gil Zimmermann
Things to Consider Before Migrating Business Applications to the Cloud		https://www.securityweek.com//things-consider-migrating-business-applications-cloud	Nimmy Reichenberg
Applying Lessons Learned in a Restaurant to Cloud Security		https://www.securityweek.com//applying-lessons-learned-restaurant-cloud-security	Shaun Donaldson
Why You Should Connect and Protect in the Cloud		https://www.securityweek.com//why-you-should-connect-and-protect-cloud	Michael Callahan
Public Cloud Security is Back to The Future		https://www.securityweek.com//public-cloud-security-back-future	Shaun Donaldson
Practical Deployments of Security for SDN		https://www.securityweek.com//practical-deployments-security-sdn	Danelle Au
How SMBs are Blazing the Path for Enterprises		https://www.securityweek.com//how-smbs-are-blazing-path-enterprises	Shaun Donaldson
Security and IT: Can we Solve 'Separated at Birth' Problem?		https://www.securityweek.com//security-and-it-can-we-solve-separated-birth-problem	Shaun Donaldson
Network Virtualization and What It Means For Security		https://www.securityweek.com//network-virtualization-and-what-it-means-security	Danelle Au
Extending the DevOps Model to Achieve Operational Excellence and Improved Security		https://www.securityweek.com//extending-devops-model-achieve-operational-excellence-and-improved-security	Nimmy Reichenberg
What is YOUR Cool Data? DIY Business Impact Analysis		https://www.securityweek.com//what-your-cool-data-diy-business-impact-analysis	Jon-Louis Heimerl
The Ripple Effect of Virtual Security		https://www.securityweek.com//ripple-effect-virtual-security	Marc Solomon
Steps to Migrate Your Security Controls to Private Clouds		https://www.securityweek.com//steps-migrate-your-security-controls-private-clouds	Nimmy Reichenberg
Unlocking the Promise of Cloud		https://www.securityweek.com//unlocking-promise-cloud	Danelle Au
Does A Hybrid Cloud Require Hybrid Security?		https://www.securityweek.com//does-hybrid-cloud-require-hybrid-security	Danelle Au
SSH Keys - Improved Security Controls or Improved Protocol?		https://www.securityweek.com//ssh-keys-improved-security-controls-or-improved-protocol	Jeff Hudson
In the Public Cloud Era, Is Your Organization Keeping its Data out of Harm's Way?		https://www.securityweek.com//public-cloud-era-your-organization-keeping-its-data-out-harms-way	Nick Cavalancia
Clouds Cast Long Shadows		https://www.securityweek.com//clouds-cast-long-shadows	Shaun Donaldson
Three Questions to Ask Before You Outsource		https://www.securityweek.com//three-questions-ask-you-outsource	Ram Mohan
The Next Big Thing for Network Security: Automation and Orchestration		https://www.securityweek.com//next-big-thing-network-security-automation-and-orchestration	Danelle Au
Why Early Engagement with Security in Cloud and Virtualization Projects Matters		https://www.securityweek.com//why-early-engagement-security-cloud-and-virtualization-projects-matters	Shaun Donaldson
Public Cloud: Risky Business? Or Pragmatic Approach?		https://www.securityweek.com//public-cloud-risky-business-or-pragmatic-approach	Shaun Donaldson
Network Security Considerations for SDN		https://www.securityweek.com//network-security-considerations-sdn	Danelle Au
Keeping Trust Under Control Is the Key to IT Security		https://www.securityweek.com//keeping-trust-under-control-key-it-security	Jeff Hudson
Whose Cloud is it, Anyway?		https://www.securityweek.com//whose-cloud-it-anyway	Shaun Donaldson
Beware of Googlers Bearing Gifts		https://www.securityweek.com//beware-googlers-bearing-gifts	Tal Be'ery
All Security Starts With Wire Cutters - A Basic Idea Fits Cloud Adoption		https://www.securityweek.com//all-security-starts-wire-cutters-basic-idea-fits-cloud-adoption	Shaun Donaldson
Why Private Datacenters Will be Built on the Public Cloud Model		https://www.securityweek.com//why-private-datacenters-will-be-built-public-cloud-model	Shaun Donaldson
How to Properly Wield the Weapon of Encryption		https://www.securityweek.com//how-properly-wield-weapon-encryption	Chris Hinkley
Secrets to Cloud Success: Regaining Trust and Control in the Ungoverned Wilds		https://www.securityweek.com//secrets-cloud-success-regaining-trust-and-control-ungoverned-wilds	Jeff Hudson
Can The Amazon Web Services Model Extend To Security?		https://www.securityweek.com//can-amazon-web-services-model-extend-security	Danelle Au
Keeping Up With Threats in the Virtualized Data Center		https://www.securityweek.com//keeping-threats-virtualized-data-center	Wade Williamson
When My Data Center Goes Virtual - Do I use a Physical or Virtualized Firewall?		https://www.securityweek.com//when-my-data-center-goes-virtual-do-i-use-physical-or-virtualized-firewall	Danelle Au
Virtualized Data Center Security Part 2 - What Changes, What Stays the Same		https://www.securityweek.com//virtualized-data-center-security-part-2-what-changes-what-stays-same	Danelle Au
Business Continuity Planning in a Cloud Enabled World		https://www.securityweek.com//business-continuity-planning-cloud-enabled-world	Chris Hinkley
Virtualized Data Center Security Part 1 - Orchestrating Security for Your Cloud		https://www.securityweek.com//virtualized-data-center-security-part-1-orchestrating-security-your-cloud	Danelle Au
Information Superiority – Key for the Virtual Enterprise		https://www.securityweek.com//information-superiority-%E2%80%93-key-virtual-enterprise	Marc Solomon
Is Your Head in the Cloud on Compliance?		https://www.securityweek.com//your-head-cloud-compliance	Danelle Au
Building Security Into the Virtualized Data Center (Versus Bolting It on Later!)		https://www.securityweek.com//building-security-virtualized-data-center-versus-bolting-it-later	Danelle Au
Every Cloud Has a Silver Lining: Leveraging the Cloud as a Security Enabler		https://www.securityweek.com//every-cloud-has-silver-lining-leveraging-cloud-security-enabler	Marc Solomon
Clouds Can Be Banks, But Banks Are Not Clouds		https://www.securityweek.com//clouds-can-be-banks-banks-are-not-clouds	Chris Poulin
"Shaping Up ""Big Security Data"""		https://www.securityweek.com//shaping-big-security-data	Eric Schou
Why Cloud SEM is Better Than Your SEM		https://www.securityweek.com//why-cloud-sem-better-your-sem	Dimitri McKay
Making Sure Your Customers Aren't Causing Storms in Your Cloud		https://www.securityweek.com//making-sure-your-customers-arent-causing-storms-your-cloud	Chris Hinkley
Three Public Cloud Security Myths		https://www.securityweek.com//three-public-cloud-security-myths	Chris Hinkley
The Cloud is a Mysterious Place		https://www.securityweek.com//cloud-mysterious-place	Adam Rice
Virtualization-Specific Security: One Cure for VM Stall		https://www.securityweek.com//virtualization-specific-security-one-cure-vm-stall	Johnnie Konstantas
Addressing Cloud Security Concerns: Key Issues and Recommendations		https://www.securityweek.com//addressing-cloud-security-concerns-key-issues-and-recommendations	Mandeep Khera
What Makes for a Winning AV Strategy for Your VMs? What Choices Do You Have?		https://www.securityweek.com//what-makes-winning-av-strategy-your-vms-what-choices-do-you-have	Johnnie Konstantas
Baby Steps into the Cloud		https://www.securityweek.com//baby-steps-cloud	Jon-Louis Heimerl
Making Use of Sensitive Data in the Cloud Without Ever Decrypting It		https://www.securityweek.com//making-use-sensitive-data-cloud-without-ever-decrypting-it	Robert Vamosi
IT Outlook: Not Yet Cloudy for CIOs		https://www.securityweek.com//it-outlook-not-yet-cloudy-cios	Mark McCurley
Securing the Modern Data Center		https://www.securityweek.com//securing-modern-data-center	Marc Solomon
PCI Security Standards Council Provides Further Guidance on Virtualization and the Cloud		https://www.securityweek.com//pci-security-standards-council-provides-further-guidance-virtualization-and-cloud	Johnnie Konstantas
Strategies for PCI Compliance in Virtualized Environments		https://www.securityweek.com//strategies-pci-compliance-virtualized-environments	Dimitri McKay
What Does the Sony PlayStation Network Breach Teach Us about Cloud Security?		https://www.securityweek.com//what-does-sony-playstation-network-breach-teach-us-about-cloud-security	Johnnie Konstantas
New PCI Guidance Spells Big Changes for Virtual Environments		https://www.securityweek.com//new-pci-guidance-spells-big-changes-virtual-environments	Marc Solomon
Database Protection from a Cloud Computing and Virtual Environment Perspective		https://www.securityweek.com//database-protection-cloud-computing-and-virtual-environment-perspective	Eric Schou
Cloud Security: No Time to Stay on the Sidelines		https://www.securityweek.com//cloud-security-no-time-stay-sidelines	Dr. Alastair MacWillson
Storms in the Cloud: Lessons from the Amazon Cloud Outage		https://www.securityweek.com//storms-cloud-lessons-amazon-cloud-outage	Ram Mohan
Cloud Considerations Beyond Security		https://www.securityweek.com//cloud-considerations-beyond-security	Irida Xheneti
Healthcare Industry: Trending Toward Better Care Through Cloud Security		https://www.securityweek.com//healthcare-industry-trending-toward-better-care-through-cloud-security	Johnnie Konstantas
Overcoming Cloud Security Challenges		https://www.securityweek.com//overcoming-cloud-security-challenges	Marc Solomon
Considerations for Ensuring Security When Moving to the Cloud		https://www.securityweek.com//considerations-ensuring-security-when-moving-cloud	Irida Xheneti
Challenges and Strategies for Log Management In The Cloud		https://www.securityweek.com//challenges-and-strategies-log-management-cloud	Dimitri McKay
Universities, the Pioneers of Private Clouds		https://www.securityweek.com//universities-pioneers-private-clouds	Johnnie Konstantas
The Questions You Want Answered about Virtualization Security		https://www.securityweek.com//questions-you-want-answered-about-virtualization-security	Johnnie Konstantas
The Three Categories of Cloud Computing: What's Your Flavor?		https://www.securityweek.com//three-categories-cloud-computing-whats-your-flavor	Dimitri McKay
Breaking Through the Virtualization Roadblock		https://www.securityweek.com//breaking-through-virtualization-roadblock	Marc Solomon
Cloud Providers: A Roadmap of What NOT to do to Your Customers		https://www.securityweek.com//cloud-providers-roadmap-what-not-do-your-customers	Dimitri McKay
Cloud Security Offense. Don't Recover from Attacks, Avoid Them.		https://www.securityweek.com//cloud-security-offense-dont-recover-attacks-avoid-them	Johnnie Konstantas
Actionable Insight - Getting the Right Security Data at the Right Time		https://www.securityweek.com//actionable-insight-getting-right-security-data-right-time	Irida Xheneti
A Deep Dive Into Hyperjacking		https://www.securityweek.com//deep-dive-hyperjacking	Dimitri McKay
Five Security Questions You Should Ask Your Cloud Services Provider		https://www.securityweek.com//five-security-questions-you-should-ask-your-cloud-services-provider	Johnnie Konstantas
Cloud and Virtualization Security Predictions for 2011		https://www.securityweek.com//cloud-and-virtualization-security-predictions-2011	Johnnie Konstantas
2011: A Perfect (Trend) Storm		https://www.securityweek.com//2011-perfect-trend-storm	Sam Curry
Concerns over Email Security in the Cloud - a Thing of the Past?		https://www.securityweek.com//concerns-over-email-security-cloud-thing-past	Nicholas Filippi
Securing your Private Cloud Environment		https://www.securityweek.com//securing-your-private-cloud-environment	Dimitri McKay
SecurityWeek Top 25 Picks for 2010		https://www.securityweek.com//securityweek-top-25-picks-2010	Mike Lennon
Securing the Cloud: Separation and Isolation is Key		https://www.securityweek.com//securing-cloud-separation-and-isolation-key	Jimmy Sorrells
Why Cloud Tenancy and Apartments Have More in Common Than You Think		https://www.securityweek.com//why-cloud-tenancy-and-apartments-have-more-common-you-think	Dimitri McKay
VM Introspection: Know Your Virtual Environment Inside and Out		https://www.securityweek.com//vm-introspection-know-your-virtual-environment-inside-and-out	Johnnie Konstantas
Evaluating Cloud Solutions - What Type of Cloud is Right for Me?		https://www.securityweek.com//evaluating-cloud-solutions-what-type-cloud-right-me	Dimitri McKay
Disaster Recovery and The Cloud: A Recipe for Success		https://www.securityweek.com//disaster-recovery-and-cloud-recipe-success	Dimitri McKay
Ten Criteria for Evaluating Virtualization Security Solutions		https://www.securityweek.com//ten-criteria-evaluating-virtualization-security-solutions	Johnnie Konstantas
Cloud Service SLA Security Tips - What Should You Be Asking Your Provider?		https://www.securityweek.com//cloud-service-sla-security-tips-what-should-you-be-asking-your-provider	Dimitri McKay
Forrester Security Forum Highlights - The Future Of Smart Security [Video]		https://www.securityweek.com//forrester-security-forum-highlights-future-smart-security-video	SecurityWeek Video
Attack Surface Expanded by Extended Enterprise		https://www.securityweek.com//attack-surface-expanded-extended-enterprise	Derek Gabbard
Multi-Cloud Networks Require Cloud-Native Protection		https://www.securityweek.com//multi-cloud-networks-require-cloud-native-protection	John Maddison
Hybrid Networks Require an Integrated On-prem and Cloud Security Strategy		https://www.securityweek.com//hybrid-networks-require-integrated-prem-and-cloud-security-strategy	John Maddison
What to Expect in 2022: Microservices Will Bring Macro Threats		https://www.securityweek.com//what-expect-2022-microservices-will-bring-macro-threats	Laurence Pitt
Meeting Backup Requirements for Cyber Insurance Coverage		https://www.securityweek.com//meeting-backup-requirements-cyber-insurance-coverage	Gordon Lawson
Three Ways to Keep Cloud Data Safe From Attackers		https://www.securityweek.com//three-ways-keep-cloud-data-safe-attackers	Gordon Lawson
Cloud Considerations Learned from the Pandemic		https://www.securityweek.com//cloud-considerations-learned-pandemic	Laurence Pitt
The VC View: Identity = Zero Trust for Everything		https://www.securityweek.com//vc-view-identity-zero-trust-everything	William Lin
The Rise of Continuous Attack Surface Management		https://www.securityweek.com//rise-continuous-attack-surface-management	Gunter Ollmann
The Benefits of Cloud Services Far Outweigh On-Premises in 2021		https://www.securityweek.com//benefits-cloud-services-far-outweigh-premises-2021	Tim Bandos
The VC View: Cloud Security and Compliance		https://www.securityweek.com//vc-view-cloud-security-and-compliance	William Lin
Multi-Cloud Networks Require Cloud-Native Protection		https://www.securityweek.com//multi-cloud-networks-require-cloud-native-protection	John Maddison
Hybrid Networks Require an Integrated On-prem and Cloud Security Strategy		https://www.securityweek.com//hybrid-networks-require-integrated-prem-and-cloud-security-strategy	John Maddison
What to Expect in 2022: Microservices Will Bring Macro Threats		https://www.securityweek.com//what-expect-2022-microservices-will-bring-macro-threats	Laurence Pitt
Meeting Backup Requirements for Cyber Insurance Coverage		https://www.securityweek.com//meeting-backup-requirements-cyber-insurance-coverage	Gordon Lawson
Three Ways to Keep Cloud Data Safe From Attackers		https://www.securityweek.com//three-ways-keep-cloud-data-safe-attackers	Gordon Lawson
Cloud Considerations Learned from the Pandemic		https://www.securityweek.com//cloud-considerations-learned-pandemic	Laurence Pitt
The VC View: Identity = Zero Trust for Everything		https://www.securityweek.com//vc-view-identity-zero-trust-everything	William Lin
The Rise of Continuous Attack Surface Management		https://www.securityweek.com//rise-continuous-attack-surface-management	Gunter Ollmann
The Benefits of Cloud Services Far Outweigh On-Premises in 2021		https://www.securityweek.com//benefits-cloud-services-far-outweigh-premises-2021	Tim Bandos
The VC View: Cloud Security and Compliance		https://www.securityweek.com//vc-view-cloud-security-and-compliance	William Lin
Multi-Cloud Networks Require Cloud-Native Protection		https://www.securityweek.com//multi-cloud-networks-require-cloud-native-protection	John Maddison
Hybrid Networks Require an Integrated On-prem and Cloud Security Strategy		https://www.securityweek.com//hybrid-networks-require-integrated-prem-and-cloud-security-strategy	John Maddison
What to Expect in 2022: Microservices Will Bring Macro Threats		https://www.securityweek.com//what-expect-2022-microservices-will-bring-macro-threats	Laurence Pitt
Meeting Backup Requirements for Cyber Insurance Coverage		https://www.securityweek.com//meeting-backup-requirements-cyber-insurance-coverage	Gordon Lawson
Three Ways to Keep Cloud Data Safe From Attackers		https://www.securityweek.com//three-ways-keep-cloud-data-safe-attackers	Gordon Lawson
Cloud Considerations Learned from the Pandemic		https://www.securityweek.com//cloud-considerations-learned-pandemic	Laurence Pitt
The VC View: Identity = Zero Trust for Everything		https://www.securityweek.com//vc-view-identity-zero-trust-everything	William Lin
The Rise of Continuous Attack Surface Management		https://www.securityweek.com//rise-continuous-attack-surface-management	Gunter Ollmann
The Benefits of Cloud Services Far Outweigh On-Premises in 2021		https://www.securityweek.com//benefits-cloud-services-far-outweigh-premises-2021	Tim Bandos
The VC View: Cloud Security and Compliance		https://www.securityweek.com//vc-view-cloud-security-and-compliance	William Lin
The Cusp of a Virtual Analyst Revolution		https://www.securityweek.com//cusp-virtual-analyst-revolution	Gunter Ollmann
Reinventing Managed Security Services' Detection and Response		https://www.securityweek.com//reinventing-managed-security-services-detection-and-response	Gunter Ollmann
Attesting to the Security of Data-in-Use		https://www.securityweek.com//attesting-security-data-use	Gunter Ollmann
Securing Data-in-Use With Confidential Computing		https://www.securityweek.com//securing-data-use-confidential-computing	Gunter Ollmann
It's Not Just an Unusual Login: Why Pay Attention to Threats Facing SaaS and Cloud?		https://www.securityweek.com//its-not-just-unusual-login-why-pay-attention-threats-facing-saas-and-cloud	Justin Fier
"Takeaways From the ""CryptoForHealth"" Twitter Hack"		https://www.securityweek.com//takeaways-cryptoforhealth-twitter-hack	Torsten George
Navigating the Rapid Digital Shift: Ticket on the Bus, Not the Whole Bus		https://www.securityweek.com//navigating-rapid-digital-shift-ticket-bus-not-whole-bus	Gunter Ollmann
The Changing Face of Cloud Threat Intelligence		https://www.securityweek.com//changing-face-cloud-threat-intelligence	Gunter Ollmann
Cloud(y) with a Chance of a Data Breach		https://www.securityweek.com//cloudy-chance-data-breach	Torsten George
Securing All Cloud Deployments With a Single Strategy		https://www.securityweek.com//securing-all-cloud-deployments-single-strategy	John Maddison
Cloud is Creating Security and Network Convergence		https://www.securityweek.com//cloud-creating-security-and-network-convergence	Gunter Ollmann
Lost in Transformation: How AI is Saving DX Projects		https://www.securityweek.com//lost-transformation-how-ai-saving-dx-projects	Justin Fier
In an Interconnected World, Data Security is a Shared Responsibility		https://www.securityweek.com//interconnected-world-data-security-shared-responsibility	Alastair Paterson
Security First in the Cloud Wars		https://www.securityweek.com//security-first-cloud-wars	Laurence Pitt
The Symbiosis Between Public Cloud and MSSPs		https://www.securityweek.com//symbiosis-public-cloud-and-mssps	Gunter Ollmann
Why Every Organization Needs to Rethink Workload Protection		https://www.securityweek.com//why-every-organization-needs-rethink-workload-protection	Ashley Arbuckle
To Reach SIEM's Promise, Take a Lesson From World War II		https://www.securityweek.com//reach-siems-promise-take-lesson-world-war-ii	Gunter Ollmann
Shifting to DevSecOps Is as Much About Culture as Technology and Methodology		https://www.securityweek.com//shifting-devsecops-much-about-culture-technology-and-methodology	Preston Hogue
What Does Your Cloud Strategy Include, and Are You Transitioning Securely?		https://www.securityweek.com//what-does-your-cloud-strategy-include-and-are-you-transitioning-securely	Ashley Arbuckle
3 Public Cloud Security Myths Debunked		https://www.securityweek.com//3-public-cloud-security-myths-debunked	Laurence Pitt
Security Performance in the Cloud: Not All Solutions Are Created Equal		https://www.securityweek.com//security-performance-cloud-not-all-solutions-are-created-equal	John Maddison
